#Daily Hoc For 2018-10-17
*Todays Counts: 13444*

\#|Username|No. of Counts|Evens|Odds
-|-|-|-|-
1|/u/dominodan123|2375|1734|641
2|/u/amazingpikachu_38|1820||1820
3|/u/Lonadont|1441|818|623
4|/u/treje|1334|113|1221
5|/u/ItzTaken|1245|907|338
6|/u/TOP_20|677|492|185
7|/u/SolidGoldMagikarp|663|53|610
8|/u/TOP_6689|651|650|1
9|/u/MaybeNotWrong|539|414|125
10|/u/PrisonBull|408|231|177
11|/u/LeinadSpoon|298|108|190
12|/u/MetternichMarck|233|60|173
13|/u/nicholaslaux|230|208|22
14|/u/smarvin6689|205|181|24
15|/u/rideride|174|134|40
16|/u/Lein4You|144|78|66
17|/u/MewDP|133|60|73
18|/u/rschaosid|110|97|13
19|/u/starwarsmace|96||96
20|/u/Leinadont|74||74
21|/u/sbb618|72|63|9
22|/u/parklawnz|65|55|10
23|/u/shhx|60|36|24
24|/u/batpuppy|49|41|8
25|/u/thephilsblogbar|47|36|11
26|/u/SolidPewterMagikarp|42|3|39
27|/u/Rajalaxo|27|24|3
28|/u/Urbul|23|13|10
29|/u/davidjl123|17|7|10
30|/u/cr125rider|16|16|
31|/u/dylantherabbit2016|13|7|6
32|/u/gordonpt8|12|5|7
33|/u/NobodyL0vesMe|11|3|8
34|/u/lichorat|10|10|
35|/u/MrBahr12|9|7|2
36|/u/NegativeJump|9|2|7
37|/u/haykam821|9|5|4
38|/u/sakima11|7|4|3
39|/u/sphynxcatgaming|7|4|3
40|/u/FiresThatBurn|6|5|1
41|/u/VitaminB16|6|3|3
42|/u/N1Z3|6|1|5
43|/u/noduorg|5|2|3
44|/u/teeravj|5|3|2
45|/u/luc122c|5|1|4
46|/u/parker_cube|4|1|3
47|/u/abplows|4|2|2
48|/u/amazingleinad_38|4||4
49|/u/DemonBurritoCat|3|1|2
50|/u/artbn|3|1|2
51|/u/Melcalc|3|2|1
52|/u/IranianGenius|3|1|2
53|/u/Larrdawg|3|3|
54|/u/GarlicoinAccount|3|1|2
55|/u/Schleckenmiester|3|3|
56|/u/count_worse|3||3
57|/u/GaWrannn|2|2|
58|/u/LeinadFork|2|1|1
59|/u/leinlein|2|2|
60|/u/BittenHare|2||2
61|/u/Lolmaru|1|1|
62|/u/Kaxer_|1|1|
63|/u/Chalupa_lime|1|1|
64|/u/tea_brew|1|1|
65|/u/Browns-78|1||1
66|/u/1gpayAtinlay|1|1|
67|/u/co3_carbonate|1|1|
68|/u/TehVulpez|1|1|
69|/u/overturned-rock|1|1|
70|/u/1_Count_Per_HoC|1|1|
71|/u/super2per|1||1
72|/u/PrinceCrinkle|1||1


N/A has achieved WRC today.
